seqnames	start	end	width	strand	ID	type	counts	frequency
16	32565000	33864000	1299001	*	16_32565000_33864000	gain	3	0.05
16	32566000	33535000	969001	*	16_32566000_33535000	gain	13	0.22
16	32658000	32816000	158001	*	16_32658000_32816000	gain	4	0.07
16	32789000	32816000	27001	*	16_32789000_32816000	gain	36	0.6
16	32789000	32889000	100001	*	16_32789000_32889000	gain	36	0.6
16	32789000	33103000	314001	*	16_32789000_33103000	gain	16	0.27
16	32790000	32816000	26001	*	16_32790000_32816000	gain	36	0.6
16	32794000	32816000	22001	*	16_32794000_32816000	gain	36	0.6
16	32796000	32816000	20001	*	16_32796000_32816000	gain	36	0.6
16	32816000	32838000	22001	*	16_32816000_32838000	gain	40	0.67
16	32816000	32852000	36001	*	16_32816000_32852000	gain	40	0.67
16	32816000	32860000	44001	*	16_32816000_32860000	gain	40	0.67
16	32852000	32886000	34001	*	16_32852000_32886000	gain	14	0.23
16	32852000	32887000	35001	*	16_32852000_32887000	gain	14	0.23
16	32852000	32890000	38001	*	16_32852000_32890000	gain	14	0.23
16	32852000	32892000	40001	*	16_32852000_32892000	gain	14	0.23
16	32860000	33037000	177001	*	16_32860000_33037000	gain	4	0.07
16	32886000	33037000	151001	*	16_32886000_33037000	gain	4	0.07
16	32889000	33037000	148001	*	16_32889000_33037000	gain	4	0.07
16	32890000	33037000	147001	*	16_32890000_33037000	gain	4	0.07
16	33037000	33056000	19001	*	16_33037000_33056000	gain	40	0.67
16	33037000	33103000	66001	*	16_33037000_33103000	gain	40	0.67
16	33037000	33242000	205001	*	16_33037000_33242000	gain	5	0.08
16	33037000	33635000	598001	*	16_33037000_33635000	gain	18	0.3
16	33055000	33097000	42001	*	16_33055000_33097000	gain	40	0.67
16	33055000	33103000	48001	*	16_33055000_33103000	gain	40	0.67
16	33056000	33061000	5001	*	16_33056000_33061000	gain	4	0.07
16	33056000	33062000	6001	*	16_33056000_33062000	gain	4	0.07
16	33056000	33103000	47001	*	16_33056000_33103000	gain	40	0.67
16	33061000	33068000	7001	*	16_33061000_33068000	gain	4	0.07
16	33061000	33070000	9001	*	16_33061000_33070000	gain	4	0.07
16	33097000	33184000	87001	*	16_33097000_33184000	gain	5	0.08
16	33097000	33191000	94001	*	16_33097000_33191000	gain	5	0.08
16	33097000	33236000	139001	*	16_33097000_33236000	gain	6	0.1
16	33097000	33237000	140001	*	16_33097000_33237000	gain	6	0.1
16	33103000	33237000	134001	*	16_33103000_33237000	gain	6	0.1
16	33186000	33331000	145001	*	16_33186000_33331000	gain	4	0.07
16	33237000	33241000	4001	*	16_33237000_33241000	gain	39	0.65
16	33237000	33242000	5001	*	16_33237000_33242000	gain	39	0.65
16	33242000	33293000	51001	*	16_33242000_33293000	gain	3	0.05
16	33293000	33295000	2001	*	16_33293000_33295000	gain	11	0.18
16	33293000	33331000	38001	*	16_33293000_33331000	gain	23	0.38
16	33293000	33517000	224001	*	16_33293000_33517000	gain	38	0.63
16	33293000	33549000	256001	*	16_33293000_33549000	gain	38	0.63
16	33293000	33633000	340001	*	16_33293000_33633000	gain	7	0.12
16	33293000	33635000	342001	*	16_33293000_33635000	gain	7	0.12
16	33293000	34196000	903001	*	16_33293000_34196000	gain	13	0.22
16	33293000	34197000	904001	*	16_33293000_34197000	gain	13	0.22
16	33295000	33517000	222001	*	16_33295000_33517000	gain	38	0.63
16	33331000	33427000	96001	*	16_33331000_33427000	gain	37	0.62
16	33379000	33428000	49001	*	16_33379000_33428000	gain	32	0.53
16	33427000	33517000	90001	*	16_33427000_33517000	gain	31	0.52
16	33428000	33517000	89001	*	16_33428000_33517000	gain	31	0.52
16	33513000	33549000	36001	*	16_33513000_33549000	gain	39	0.65
16	33517000	33530000	13001	*	16_33517000_33530000	gain	38	0.63
16	33517000	33549000	32001	*	16_33517000_33549000	gain	39	0.65
16	33525000	33530000	5001	*	16_33525000_33530000	gain	4	0.07
16	33530000	33549000	19001	*	16_33530000_33549000	gain	39	0.65
16	33535000	33539000	4001	*	16_33535000_33539000	gain	15	0.25
16	33539000	33631000	92001	*	16_33539000_33631000	gain	33	0.55
16	33539000	33864000	325001	*	16_33539000_33864000	gain	26	0.43
16	33539000	34196000	657001	*	16_33539000_34196000	gain	27	0.45
16	33545000	33634000	89001	*	16_33545000_33634000	gain	33	0.55
16	33549000	33624000	75001	*	16_33549000_33624000	gain	33	0.55
16	33549000	33633000	84001	*	16_33549000_33633000	gain	33	0.55
16	33549000	33634000	85001	*	16_33549000_33634000	gain	33	0.55
16	33549000	33635000	86001	*	16_33549000_33635000	gain	33	0.55
16	33568000	33864000	296001	*	16_33568000_33864000	gain	26	0.43
16	33583000	33587000	4001	*	16_33583000_33587000	gain	3	0.05
16	33584000	33587000	3001	*	16_33584000_33587000	gain	3	0.05
16	33631000	33864000	233001	*	16_33631000_33864000	gain	26	0.43
16	33633000	33704000	71001	*	16_33633000_33704000	gain	16	0.27
16	33633000	33864000	231001	*	16_33633000_33864000	gain	26	0.43
16	33634000	33864000	230001	*	16_33634000_33864000	gain	26	0.43
16	33635000	33864000	229001	*	16_33635000_33864000	gain	26	0.43
16	33857000	34196000	339001	*	16_33857000_34196000	gain	26	0.43
16	33857000	34197000	340001	*	16_33857000_34197000	gain	26	0.43
16	33862000	33918000	56001	*	16_33862000_33918000	gain	58	0.97
16	33862000	34196000	334001	*	16_33862000_34196000	gain	26	0.43
16	33864000	33876000	12001	*	16_33864000_33876000	gain	41	0.68
16	33864000	33917000	53001	*	16_33864000_33917000	gain	58	0.97
16	33864000	33918000	54001	*	16_33864000_33918000	gain	58	0.97
16	33864000	34196000	332001	*	16_33864000_34196000	gain	51	0.85
16	33868000	33871000	3001	*	16_33868000_33871000	gain	24	0.4
16	33868000	33919000	51001	*	16_33868000_33919000	gain	58	0.97
16	33868000	33921000	53001	*	16_33868000_33921000	gain	58	0.97
16	33870000	33918000	48001	*	16_33870000_33918000	gain	58	0.97
16	33871000	33921000	50001	*	16_33871000_33921000	gain	58	0.97
16	33871000	34196000	325001	*	16_33871000_34196000	gain	59	0.98
16	33894000	33908000	14001	*	16_33894000_33908000	gain	15	0.25
16	33895000	33908000	13001	*	16_33895000_33908000	gain	9	0.15
16	33895000	33932000	37001	*	16_33895000_33932000	gain	58	0.97
16	33908000	33913000	5001	*	16_33908000_33913000	gain	5	0.08
16	33908000	33917000	9001	*	16_33908000_33917000	gain	5	0.08
16	33913000	34017000	104001	*	16_33913000_34017000	gain	60	1
16	33917000	33919000	2001	*	16_33917000_33919000	gain	2	0.03
16	33917000	34017000	100001	*	16_33917000_34017000	gain	59	0.98
16	33953000	33966000	13001	*	16_33953000_33966000	gain	3	0.05
16	33953000	33976000	23001	*	16_33953000_33976000	gain	3	0.05
16	34000000	34013000	13001	*	16_34000000_34013000	gain	17	0.28
16	34005000	34011000	6001	*	16_34005000_34011000	gain	17	0.28
16	34005000	34012000	7001	*	16_34005000_34012000	gain	17	0.28
16	34005000	34013000	8001	*	16_34005000_34013000	gain	17	0.28
16	34017000	34180000	163001	*	16_34017000_34180000	gain	21	0.35
16	34341000	34345000	4001	*	16_34341000_34345000	gain	24	0.4
16	34456000	34758000	302001	*	16_34456000_34758000	gain	13	0.22
16	35223000	35284000	61001	*	16_35223000_35284000	gain	18	0.3
16	35225000	35228000	3001	*	16_35225000_35228000	gain	5	0.08
16	35225000	35240000	15001	*	16_35225000_35240000	gain	16	0.27
16	35225000	35284000	59001	*	16_35225000_35284000	gain	18	0.3
16	35226000	35228000	2001	*	16_35226000_35228000	gain	5	0.08
16	35233000	35236000	3001	*	16_35233000_35236000	gain	9	0.15
16	35233000	35237000	4001	*	16_35233000_35237000	gain	12	0.2
16	35259000	35262000	3001	*	16_35259000_35262000	gain	14	0.23
16	46437000	46442000	5001	*	16_46437000_46442000	gain	13	0.22
16	46437000	46501000	64001	*	16_46437000_46501000	gain	6	0.1
16	46443000	46456000	13001	*	16_46443000_46456000	gain	17	0.28
16	46448000	46501000	53001	*	16_46448000_46501000	gain	6	0.1
16	46461000	46463000	2001	*	16_46461000_46463000	gain	12	0.2
16	46498000	46501000	3001	*	16_46498000_46501000	gain	12	0.2
16	47538000	47539000	1001	*	16_47538000_47539000	gain	11	0.18
16	48951000	48952000	1001	*	16_48951000_48952000	gain	14	0.23
16	55821000	55868000	47001	*	16_55821000_55868000	gain	8	0.13
16	70154000	70224000	70001	*	16_70154000_70224000	gain	29	0.48
16	70155000	70202000	47001	*	16_70155000_70202000	gain	29	0.48
16	70184000	70197000	13001	*	16_70184000_70197000	gain	9	0.15
16	70844000	71203000	359001	*	16_70844000_71203000	gain	60	1
16	74392000	74463000	71001	*	16_74392000_74463000	gain	33	0.55
16	74394000	74461000	67001	*	16_74394000_74461000	gain	33	0.55
16	75539000	75580000	41001	*	16_75539000_75580000	gain	3	0.05
16	87053000	87054000	1001	*	16_87053000_87054000	gain	9	0.15
16	88567000	88568000	1001	*	16_88567000_88568000	gain	2	0.03
16	90153000	90354753	201754	*	16_90153000_90354753	gain	27	0.45
16	90158000	90159000	1001	*	16_90158000_90159000	gain	2	0.03
16	90177000	90354753	177754	*	16_90177000_90354753	gain	22	0.37
16	90213000	90226000	13001	*	16_90213000_90226000	gain	4	0.07
16	90214000	90226000	12001	*	16_90214000_90226000	gain	4	0.07
17	51000	52000	1001	*	17_51000_52000	gain	2	0.03
17	67000	68000	1001	*	17_67000_68000	gain	2	0.03
17	67000	72000	5001	*	17_67000_72000	gain	4	0.07
17	106000	107000	1001	*	17_106000_107000	gain	4	0.07
17	164000	167000	3001	*	17_164000_167000	gain	55	0.92
17	855000	856000	1001	*	17_855000_856000	gain	2	0.03
17	965000	968000	3001	*	17_965000_968000	gain	22	0.37
17	992000	993000	1001	*	17_992000_993000	gain	13	0.22
17	1642000	1644000	2001	*	17_1642000_1644000	gain	2	0.03
17	6097000	6098000	1001	*	17_6097000_6098000	gain	8	0.13
17	12555000	12556000	1001	*	17_12555000_12556000	gain	15	0.25
17	16655000	16749000	94001	*	17_16655000_16749000	gain	33	0.55
17	16656000	16748000	92001	*	17_16656000_16748000	gain	33	0.55
17	16718000	16724000	6001	*	17_16718000_16724000	gain	4	0.07
17	18507000	18523000	16001	*	17_18507000_18523000	gain	13	0.22
17	18930000	19140000	210001	*	17_18930000_19140000	gain	3	0.05
17	20767000	20775000	8001	*	17_20767000_20775000	gain	56	0.93
17	20767000	20785000	18001	*	17_20767000_20785000	gain	56	0.93
17	20772000	20773000	1001	*	17_20772000_20773000	gain	4	0.07
17	20775000	20780000	5001	*	17_20775000_20780000	gain	47	0.78
17	20775000	20785000	10001	*	17_20775000_20785000	gain	57	0.95
17	20780000	20782000	2001	*	17_20780000_20782000	gain	12	0.2
17	21193000	21221000	28001	*	17_21193000_21221000	gain	60	1
17	21193000	21254000	61001	*	17_21193000_21254000	gain	60	1
17	21194000	21221000	27001	*	17_21194000_21221000	gain	60	1
17	21207000	21213000	6001	*	17_21207000_21213000	gain	20	0.33
17	21208000	21212000	4001	*	17_21208000_21212000	gain	20	0.33
17	21208000	21213000	5001	*	17_21208000_21213000	gain	20	0.33
17	21212000	21221000	9001	*	17_21212000_21221000	gain	60	1
17	21213000	21221000	8001	*	17_21213000_21221000	gain	20	0.33
17	21221000	21253000	32001	*	17_21221000_21253000	gain	60	1
17	21221000	21254000	33001	*	17_21221000_21254000	gain	60	1
17	21303000	21345000	42001	*	17_21303000_21345000	gain	40	0.67
17	21303000	21353000	50001	*	17_21303000_21353000	gain	40	0.67
17	21321000	21323000	2001	*	17_21321000_21323000	gain	9	0.15
17	21345000	21353000	8001	*	17_21345000_21353000	gain	4	0.07
17	21506000	21517000	11001	*	17_21506000_21517000	gain	11	0.18
17	21506000	21546000	40001	*	17_21506000_21546000	gain	34	0.57
17	21506000	21685000	179001	*	17_21506000_21685000	gain	60	1
17	21517000	21546000	29001	*	17_21517000_21546000	gain	36	0.6
17	21517000	21685000	168001	*	17_21517000_21685000	gain	60	1
17	21902000	21907000	5001	*	17_21902000_21907000	gain	40	0.67
17	22244000	25307000	3063001	*	17_22244000_25307000	gain	25	0.42
17	22244000	25343000	3099001	*	17_22244000_25343000	gain	25	0.42
17	25263000	25268000	5001	*	17_25263000_25268000	gain	6	0.1
17	25263000	25298000	35001	*	17_25263000_25298000	gain	14	0.23
17	25306000	25336000	30001	*	17_25306000_25336000	gain	39	0.65
17	25306000	25337000	31001	*	17_25306000_25337000	gain	39	0.65
17	25306000	25343000	37001	*	17_25306000_25343000	gain	39	0.65
17	25307000	25336000	29001	*	17_25307000_25336000	gain	39	0.65
17	25330000	25334000	4001	*	17_25330000_25334000	gain	6	0.1
17	30670000	30671000	1001	*	17_30670000_30671000	gain	23	0.38
17	31149000	31150000	1001	*	17_31149000_31150000	gain	12	0.2
17	33478000	33479000	1001	*	17_33478000_33479000	gain	17	0.28
17	34435000	34510000	75001	*	17_34435000_34510000	gain	17	0.28
17	34437000	34510000	73001	*	17_34437000_34510000	gain	17	0.28
17	34488000	34508000	20001	*	17_34488000_34508000	gain	7	0.12
17	34493000	34508000	15001	*	17_34493000_34508000	gain	7	0.12
17	34568000	34592000	24001	*	17_34568000_34592000	gain	27	0.45
17	34569000	34592000	23001	*	17_34569000_34592000	gain	27	0.45
17	34578000	34582000	4001	*	17_34578000_34582000	gain	5	0.08
17	34579000	34582000	3001	*	17_34579000_34582000	gain	5	0.08
17	34582000	34592000	10001	*	17_34582000_34592000	gain	27	0.45
17	34657000	34808000	151001	*	17_34657000_34808000	gain	17	0.28
17	34670000	34798000	128001	*	17_34670000_34798000	gain	17	0.28
17	34670000	34808000	138001	*	17_34670000_34808000	gain	17	0.28
17	34671000	34759000	88001	*	17_34671000_34759000	gain	18	0.3
17	34744000	34759000	15001	*	17_34744000_34759000	gain	5	0.08
17	34797000	34807000	10001	*	17_34797000_34807000	gain	20	0.33
17	36202000	36205000	3001	*	17_36202000_36205000	gain	2	0.03
17	36250000	36285000	35001	*	17_36250000_36285000	gain	4	0.07
17	36250000	36407000	157001	*	17_36250000_36407000	gain	40	0.67
17	36263000	36285000	22001	*	17_36263000_36285000	gain	4	0.07
17	36270000	36285000	15001	*	17_36270000_36285000	gain	4	0.07
17	36284000	36406000	122001	*	17_36284000_36406000	gain	40	0.67
17	36285000	36326000	41001	*	17_36285000_36326000	gain	39	0.65
17	36317000	36333000	16001	*	17_36317000_36333000	gain	26	0.43
17	36317000	36336000	19001	*	17_36317000_36336000	gain	26	0.43
17	36318000	36336000	18001	*	17_36318000_36336000	gain	26	0.43
17	36318000	36337000	19001	*	17_36318000_36337000	gain	26	0.43
17	36318000	36346000	28001	*	17_36318000_36346000	gain	30	0.5
17	36319000	36333000	14001	*	17_36319000_36333000	gain	26	0.43
17	36319000	36336000	17001	*	17_36319000_36336000	gain	26	0.43
17	36326000	36332000	6001	*	17_36326000_36332000	gain	21	0.35
17	36332000	36406000	74001	*	17_36332000_36406000	gain	40	0.67
17	36387000	36401000	14001	*	17_36387000_36401000	gain	3	0.05
17	36388000	36401000	13001	*	17_36388000_36401000	gain	3	0.05
17	36399000	36406000	7001	*	17_36399000_36406000	gain	17	0.28
17	36400000	36406000	6001	*	17_36400000_36406000	gain	17	0.28
17	41379000	41383000	4001	*	17_41379000_41383000	gain	59	0.98
17	41399000	41401000	2001	*	17_41399000_41401000	gain	58	0.97
17	41463000	41467000	4001	*	17_41463000_41467000	gain	59	0.98
17	41464000	41465000	1001	*	17_41464000_41465000	gain	11	0.18
17	41535000	41536000	1001	*	17_41535000_41536000	gain	2	0.03
17	42096000	42101000	5001	*	17_42096000_42101000	gain	12	0.2
17	43590000	43597000	7001	*	17_43590000_43597000	gain	25	0.42
17	43612000	43620000	8001	*	17_43612000_43620000	gain	5	0.08
17	43650000	43694000	44001	*	17_43650000_43694000	gain	23	0.38
17	44165000	44213000	48001	*	17_44165000_44213000	gain	7	0.12
17	44165000	44369000	204001	*	17_44165000_44369000	gain	37	0.62
17	44166000	44213000	47001	*	17_44166000_44213000	gain	7	0.12
17	44212000	44369000	157001	*	17_44212000_44369000	gain	37	0.62
17	44213000	44305000	92001	*	17_44213000_44305000	gain	37	0.62
17	44213000	44336000	123001	*	17_44213000_44336000	gain	37	0.62
17	44305000	44323000	18001	*	17_44305000_44323000	gain	2	0.03
17	44306000	44323000	17001	*	17_44306000_44323000	gain	2	0.03
17	44323000	44328000	5001	*	17_44323000_44328000	gain	4	0.07
17	44323000	44369000	46001	*	17_44323000_44369000	gain	25	0.42
17	44336000	44369000	33001	*	17_44336000_44369000	gain	25	0.42
17	44390000	44783000	393001	*	17_44390000_44783000	gain	7	0.12
17	44393000	44632000	239001	*	17_44393000_44632000	gain	7	0.12
17	44414000	44432000	18001	*	17_44414000_44432000	gain	2	0.03
17	44566000	44637000	71001	*	17_44566000_44637000	gain	18	0.3
17	44566000	44638000	72001	*	17_44566000_44638000	gain	18	0.3
17	44567000	44582000	15001	*	17_44567000_44582000	gain	18	0.3
17	44609000	44637000	28001	*	17_44609000_44637000	gain	17	0.28
17	45212000	45215000	3001	*	17_45212000_45215000	gain	60	1
17	45219000	45222000	3001	*	17_45219000_45222000	gain	7	0.12
17	45234000	45235000	1001	*	17_45234000_45235000	gain	32	0.53
17	45743000	45744000	1001	*	17_45743000_45744000	gain	14	0.23
17	54870000	54871000	1001	*	17_54870000_54871000	gain	33	0.55
17	62879000	62923000	44001	*	17_62879000_62923000	gain	19	0.32
17	62888000	62920000	32001	*	17_62888000_62920000	gain	23	0.38
17	62915000	62918000	3001	*	17_62915000_62918000	gain	14	0.23
17	64794000	64796000	2001	*	17_64794000_64796000	gain	39	0.65
17	66067000	66069000	2001	*	17_66067000_66069000	gain	9	0.15
17	70324000	70325000	1001	*	17_70324000_70325000	gain	2	0.03
17	72662000	72663000	1001	*	17_72662000_72663000	gain	4	0.07
17	73467000	73468000	1001	*	17_73467000_73468000	gain	14	0.23
17	77364000	77393000	29001	*	17_77364000_77393000	gain	5	0.08
17	78604000	78614000	10001	*	17_78604000_78614000	gain	2	0.03
17	78717000	78719000	2001	*	17_78717000_78719000	gain	5	0.08
17	79398000	79400000	2001	*	17_79398000_79400000	gain	4	0.07
17	80317000	80319000	2001	*	17_80317000_80319000	gain	9	0.15
17	80544000	80545000	1001	*	17_80544000_80545000	gain	7	0.12
17	81161000	81182000	21001	*	17_81161000_81182000	gain	4	0.07
17	81163000	81182000	19001	*	17_81163000_81182000	gain	4	0.07
17	81177000	81182000	5001	*	17_81177000_81182000	gain	2	0.03
18	11000	14000	3001	*	18_11000_14000	gain	20	0.33
18	106000	113000	7001	*	18_106000_113000	gain	34	0.57
18	111000	112000	1001	*	18_111000_112000	gain	20	0.33
18	4510000	4511000	1001	*	18_4510000_4511000	gain	28	0.47
18	12085000	12090000	5001	*	18_12085000_12090000	gain	23	0.38
18	13262000	13263000	1001	*	18_13262000_13263000	gain	2	0.03
18	14170000	14175000	5001	*	18_14170000_14175000	gain	4	0.07
18	14182000	14187000	5001	*	18_14182000_14187000	gain	40	0.67
18	14182000	14188000	6001	*	18_14182000_14188000	gain	40	0.67
18	14186000	14187000	1001	*	18_14186000_14187000	gain	3	0.05
18	14552000	14555000	3001	*	18_14552000_14555000	gain	4	0.07
18	15162000	15164000	2001	*	18_15162000_15164000	gain	33	0.55
18	15162000	15171000	9001	*	18_15162000_15171000	gain	37	0.62
18	15162000	15173000	11001	*	18_15162000_15173000	gain	36	0.6
18	15162000	15180000	18001	*	18_15162000_15180000	gain	21	0.35
18	15162000	15182000	20001	*	18_15162000_15182000	gain	26	0.43
18	15162000	15183000	21001	*	18_15162000_15183000	gain	24	0.4
18	15165000	15169000	4001	*	18_15165000_15169000	gain	34	0.57
18	15165000	15175000	10001	*	18_15165000_15175000	gain	40	0.67
18	15165000	15183000	18001	*	18_15165000_15183000	gain	26	0.43
18	15166000	15167000	1001	*	18_15166000_15167000	gain	3	0.05
18	15169000	15170000	1001	*	18_15169000_15170000	gain	9	0.15
18	15169000	15171000	2001	*	18_15169000_15171000	gain	12	0.2
18	15170000	15175000	5001	*	18_15170000_15175000	gain	37	0.62
18	15171000	15175000	4001	*	18_15171000_15175000	gain	34	0.57
18	15173000	15175000	2001	*	18_15173000_15175000	gain	26	0.43
18	15175000	15177000	2001	*	18_15175000_15177000	gain	24	0.4
18	15175000	15178000	3001	*	18_15175000_15178000	gain	34	0.57
18	15175000	15182000	7001	*	18_15175000_15182000	gain	37	0.62
18	15175000	15183000	8001	*	18_15175000_15183000	gain	37	0.62
18	15195000	15211000	16001	*	18_15195000_15211000	gain	40	0.67
18	15196000	15211000	15001	*	18_15196000_15211000	gain	40	0.67
18	15198000	15200000	2001	*	18_15198000_15200000	gain	3	0.05
18	15199000	15200000	1001	*	18_15199000_15200000	gain	3	0.05
18	15208000	15209000	1001	*	18_15208000_15209000	gain	28	0.47
18	15208000	15211000	3001	*	18_15208000_15211000	gain	32	0.53
18	15224000	15225000	1001	*	18_15224000_15225000	gain	39	0.65
18	15234000	15245000	11001	*	18_15234000_15245000	gain	36	0.6
18	15235000	15245000	10001	*	18_15235000_15245000	gain	40	0.67
18	15237000	15239000	2001	*	18_15237000_15239000	gain	20	0.33
18	15403000	15404000	1001	*	18_15403000_15404000	gain	9	0.15
18	18511000	18520000	9001	*	18_18511000_18520000	gain	20	0.33
18	29074000	29075000	1001	*	18_29074000_29075000	gain	58	0.97
18	34042000	34044000	2001	*	18_34042000_34044000	gain	9	0.15
18	42124000	42125000	1001	*	18_42124000_42125000	gain	24	0.4
18	44124000	44128000	4001	*	18_44124000_44128000	gain	4	0.07
18	44126000	44127000	1001	*	18_44126000_44127000	gain	20	0.33
18	44542000	44544000	2001	*	18_44542000_44544000	gain	8	0.13
18	44542000	44557000	15001	*	18_44542000_44557000	gain	40	0.67
18	45376000	45378000	2001	*	18_45376000_45378000	gain	10	0.17
18	46593000	46594000	1001	*	18_46593000_46594000	gain	2	0.03
18	50319000	50320000	1001	*	18_50319000_50320000	gain	58	0.97
18	50954000	50955000	1001	*	18_50954000_50955000	gain	29	0.48
18	52711000	52713000	2001	*	18_52711000_52713000	gain	6	0.1
18	54691000	54692000	1001	*	18_54691000_54692000	gain	3	0.05
18	63200000	63207000	7001	*	18_63200000_63207000	gain	4	0.07
18	76197000	76198000	1001	*	18_76197000_76198000	gain	19	0.32
18	76273000	76274000	1001	*	18_76273000_76274000	gain	24	0.4
18	76771000	76777000	6001	*	18_76771000_76777000	gain	32	0.53
18	76793000	76800000	7001	*	18_76793000_76800000	gain	6	0.1
18	76960000	76961000	1001	*	18_76960000_76961000	gain	31	0.52
18	77378000	77381000	3001	*	18_77378000_77381000	gain	35	0.58
18	77831000	77833000	2001	*	18_77831000_77833000	gain	33	0.55
19	0	221000	221001	*	19_0_221000	gain	11	0.18
19	0	245000	245001	*	19_0_245000	gain	11	0.18
19	172000	182000	10001	*	19_172000_182000	gain	2	0.03
19	172000	221000	49001	*	19_172000_221000	gain	2	0.03
19	214000	221000	7001	*	19_214000_221000	gain	7	0.12
19	381000	382000	1001	*	19_381000_382000	gain	6	0.1
19	410000	412000	2001	*	19_410000_412000	gain	2	0.03
19	433000	435000	2001	*	19_433000_435000	gain	44	0.73
19	877000	880000	3001	*	19_877000_880000	gain	27	0.45
19	3649000	3650000	1001	*	19_3649000_3650000	gain	2	0.03
19	4035000	4036000	1001	*	19_4035000_4036000	gain	2	0.03
19	4218000	4225000	7001	*	19_4218000_4225000	gain	2	0.03
19	7019000	7061000	42001	*	19_7019000_7061000	gain	12	0.2
19	7515000	7516000	1001	*	19_7515000_7516000	gain	39	0.65
19	8851000	8858000	7001	*	19_8851000_8858000	gain	8	0.13
19	8851000	8897000	46001	*	19_8851000_8897000	gain	39	0.65
19	8851000	8898000	47001	*	19_8851000_8898000	gain	39	0.65
19	8856000	8860000	4001	*	19_8856000_8860000	gain	4	0.07
19	8880000	8886000	6001	*	19_8880000_8886000	gain	3	0.05
19	8886000	8891000	5001	*	19_8886000_8891000	gain	17	0.28
19	8886000	8892000	6001	*	19_8886000_8892000	gain	18	0.3
19	8886000	8897000	11001	*	19_8886000_8897000	gain	21	0.35
19	8887000	8891000	4001	*	19_8887000_8891000	gain	14	0.23
19	8891000	8897000	6001	*	19_8891000_8897000	gain	21	0.35
19	8999000	9000000	1001	*	19_8999000_9000000	gain	3	0.05
19	11380000	11381000	1001	*	19_11380000_11381000	gain	9	0.15
19	14325000	14326000	1001	*	19_14325000_14326000	gain	8	0.13
19	16112000	16114000	2001	*	19_16112000_16114000	gain	8	0.13
19	19886000	19892000	6001	*	19_19886000_19892000	gain	57	0.95
19	20106000	20113000	7001	*	19_20106000_20113000	gain	60	1
19	20147000	20149000	2001	*	19_20147000_20149000	gain	2	0.03
19	20147000	20163000	16001	*	19_20147000_20163000	gain	60	1
19	20158000	20161000	3001	*	19_20158000_20161000	gain	24	0.4
19	20161000	20162000	1001	*	19_20161000_20162000	gain	2	0.03
19	21665000	21666000	1001	*	19_21665000_21666000	gain	21	0.35
19	21744000	21768000	24001	*	19_21744000_21768000	gain	5	0.08
19	21786000	21788000	2001	*	19_21786000_21788000	gain	30	0.5
19	23254000	23255000	1001	*	19_23254000_23255000	gain	3	0.05
19	23476000	23487000	11001	*	19_23476000_23487000	gain	55	0.92
19	23477000	23478000	1001	*	19_23477000_23478000	gain	18	0.3
19	23477000	23487000	10001	*	19_23477000_23487000	gain	56	0.93
19	23648000	23651000	3001	*	19_23648000_23651000	gain	6	0.1
19	24183000	24186000	3001	*	19_24183000_24186000	gain	54	0.9
19	24513000	24612000	99001	*	19_24513000_24612000	gain	42	0.7
19	24513000	24631000	118001	*	19_24513000_24631000	gain	42	0.7
19	24513000	27836000	3323001	*	19_24513000_27836000	gain	18	0.3
19	24513000	27837000	3324001	*	19_24513000_27837000	gain	18	0.3
19	24513000	27909000	3396001	*	19_24513000_27909000	gain	18	0.3
19	24513000	27911000	3398001	*	19_24513000_27911000	gain	18	0.3
19	24531000	27837000	3306001	*	19_24531000_27837000	gain	18	0.3
19	24535000	27909000	3374001	*	19_24535000_27909000	gain	18	0.3
19	24568000	24588000	20001	*	19_24568000_24588000	gain	13	0.22
19	24594000	24603000	9001	*	19_24594000_24603000	gain	10	0.17
19	27732000	27794000	62001	*	19_27732000_27794000	gain	26	0.43
19	27732000	27909000	177001	*	19_27732000_27909000	gain	32	0.53
19	27741000	27826000	85001	*	19_27741000_27826000	gain	26	0.43
19	27741000	27827000	86001	*	19_27741000_27827000	gain	26	0.43
19	27741000	27836000	95001	*	19_27741000_27836000	gain	26	0.43
19	27741000	27837000	96001	*	19_27741000_27837000	gain	26	0.43
19	27795000	27805000	10001	*	19_27795000_27805000	gain	10	0.17
19	27795000	27816000	21001	*	19_27795000_27816000	gain	10	0.17
19	27805000	27807000	2001	*	19_27805000_27807000	gain	8	0.13
19	27807000	27812000	5001	*	19_27807000_27812000	gain	3	0.05
19	27807000	27827000	20001	*	19_27807000_27827000	gain	10	0.17
19	27812000	27813000	1001	*	19_27812000_27813000	gain	2	0.03
19	27812000	27815000	3001	*	19_27812000_27815000	gain	3	0.05
19	27814000	27815000	1001	*	19_27814000_27815000	gain	2	0.03
19	27815000	27827000	12001	*	19_27815000_27827000	gain	8	0.13
19	27826000	27890000	64001	*	19_27826000_27890000	gain	37	0.62
19	27826000	27891000	65001	*	19_27826000_27891000	gain	37	0.62
19	27827000	27834000	7001	*	19_27827000_27834000	gain	10	0.17
19	27827000	27891000	64001	*	19_27827000_27891000	gain	37	0.62
19	27836000	27871000	35001	*	19_27836000_27871000	gain	28	0.47
19	27836000	27891000	55001	*	19_27836000_27891000	gain	37	0.62
19	27891000	27909000	18001	*	19_27891000_27909000	gain	2	0.03
